median_income,richest_decile_threshold,Entity,Education,GDP Forecast,Cluster2,trade,poorest_decile_threshold,Year,continent,GDP,GINI,Cluster
,,Argentina,2.60715,,0,11.545672,,1980,,0.7,0.546734544,0.0
,,Argentina,1.9659780000000002,,0,14.292977,,1981,,-5.744,0.54620914,0.0
,,Argentina,1.59787,,0,15.611486,,1982,,-3.149,0.520566836,0.0
,,Argentina,1.6175,,0,14.98767,,1983,,3.733,0.579658036,0.0
,,Argentina,2.56972,,0,12.346381,,1984,,2.0,0.5218251580000001,0.0
,,Argentina,1.36186,,0,18.009424,,1985,,-6.951,0.507502668,0.0
,,Argentina,1.26155,,0,14.4860325,,1986,,7.146,0.46808108600000004,0.0
,,Argentina,1.2823,,0,15.44897,,1987,,2.529,0.560468034,0.0
,,Argentina,2.46792224,,0,15.743459,,1988,,-1.957,0.520566836,0.0
,,Argentina,1.04612,,0,19.637798,,1989,,-7.007,0.507502668,0.0
,,Argentina,1.06738,,0,14.990859,,1990,,-1.338,0.524209088,0.0
,,Argentina,3.3708530000000003,,0,13.753055,,1991,,10.498,0.460630274,0.0
,,Argentina,3.3708529999999994,,0,14.730981,,1992,,10.299,0.496520054,0.0
,,Argentina,3.8940496,,0,16.223152,,1993,,6.251,0.46063027399999995,0.0
,,Argentina,4.2876216000000005,,0,18.134346,,1994,,5.83,0.46406676999999996,0.0
,,Argentina,4.6399799999999995,,0,19.771423,,1995,,-2.845,0.482944668,0.0
,,Argentina,3.73198,,0,21.506468,,1996,,5.527,0.45439518999999995,0.0
,,Argentina,4.438242,,0,23.33618,,1997,,8.111,0.49725497800000007,0.0
,,Argentina,4.03987,,0,23.350027,,1998,,3.85,0.415854834,0.0
,,Argentina,4.52168,,0,21.382746,,1999,,-3.385,0.527264046,0.0
,,Argentina,4.58031,,0,22.622444,,2000,,-0.789,0.4761367819999999,0.0
,,Argentina,4.83374,,0,21.852255,,2001,,-4.409,0.501111214,0.0
,,Argentina,4.01734,,0,41.752724,,2002,,-10.894,0.42907794599999993,1.0
,,Argentina,3.53505,,0,40.64475,,2003,,8.955,0.5208394860000001,0.0
,,Argentina,3.48652,,0,40.692646,,2004,,8.911,0.5208394860000001,0.0
,,Argentina,3.86001,,0,40.55127,,2005,,8.852,0.5208394860000001,0.0
,,Argentina,4.12821,,0,40.43348,,2006,,8.047,0.5208394860000001,0.0
,,Argentina,4.4626,,0,40.94517,,2007,,9.008,0.5208394860000001,0.0
,,Argentina,4.84441,,0,40.40267,,2008,,4.057,0.535273456,0.0
,,Argentina,5.53105,,0,34.057125,,2009,,-5.919,0.522584756,1.0
,,Argentina,5.01971,,0,34.971012,,2010,,10.125,0.539844214,0.0
,,Argentina,5.29063,,0,35.206154,,2011,,6.004,0.5400365880000001,1.0
,,Argentina,5.34583,,0,30.526543,,2012,,-1.026,0.47720335599999997,1.0
,,Argentina,5.43661,,0,29.33393,,2013,,2.405,0.460914392,1.0
,,Argentina,5.36144,,0,28.406794,,2014,,-2.513,0.463898598,1.0
,,Argentina,5.77611,,0,22.486227,,2015,,2.731,0.42847870600000004,1.0
,,Argentina,5.54549,,0,26.093887,,2016,,-2.08,0.475201428,1.0
,,Argentina,5.45432,,0,25.2896,,2017,,2.819,0.474308688,1.0
,,Argentina,4.87774,,0,30.762535,,2018,,-2.617,0.49636138799999996,1.0
,,Argentina,4.7776,,0,32.630615,,2019,,-2.001,0.5243947959999999,1.0
,,Argentina,5.27964,,0,30.219799,,2020,,-9.9,0.53284892,1.0
,,Argentina,4.6476,,0,32.97948,,2021,,10.718,0.524618154,1.0
,,Argentina,3.94430744,4.956,0,66.6959744,,2022,,4.956,0.5050636460000001,2.0
,,Argentina,4.340723668839104,-2.5,0,58.83990808646616,,2023,,2.943876376988984,0.4771421039529412,1.0
,,Argentina,4.340723668839104,2.75,0,58.83990808646616,,2024,,2.943876376988984,0.4771421039529412,1.0
,,Argentina,4.340723668839104,3.25,0,58.83990808646616,,2025,,2.943876376988984,0.4771421039529412,1.0
,,Argentina,4.340723668839104,3.0,0,58.83990808646616,,2026,,2.943876376988984,0.4771421039529412,1.0
,,Argentina,4.340723668839104,2.75,0,58.83990808646616,,2027,,2.943876376988984,0.4771421039529412,1.0
,,Argentina,4.340723668839104,2.5,0,58.83990808646616,,2028,,2.943876376988984,0.4771421039529412,1.0
,,Bolivia,3.90085324,,1,46.813007,,1980,,0.61,0.452074848,0.0
,,Bolivia,4.30421824,,1,46.219772,,1981,,0.3,0.45398590399999994,0.0
,,Bolivia,4.638568,,1,58.46826,,1982,,-3.939,0.46876885,0.0
,,Bolivia,4.329122,,1,52.35582,,1983,,-4.042,0.40399535200000003,0.0
,,Bolivia,4.78642024,,1,49.474735,,1984,,-0.201,0.40944220600000003,0.0
,,Bolivia,3.3249538400000005,,1,41.89279,,1985,,-1.676,0.468619758,0.0
,,Bolivia,4.7091080000000005,,1,47.031357,,1986,,-2.574,0.400740134,0.0
,,Bolivia,3.2033036000000004,,1,43.622658,,1987,,2.463,0.47305904200000004,0.0
,,Bolivia,3.5469899400000005,,1,41.90625,,1988,,2.91,0.48108337999999995,0.0
,,Bolivia,3.9469375399999995,,1,45.654686,,1989,,3.79,0.48250885,0.0
,,Bolivia,4.445902800000001,,1,46.703274,,1990,,4.636,0.474318974,0.0
,,Bolivia,4.318675600000001,,1,48.44497,,1991,,5.267,0.448650692,0.0
,,Bolivia,4.882613600000001,,1,49.11086,,1992,,1.647,0.47973236799999996,0.0
,,Bolivia,3.9683278,,1,47.467125,,1993,,4.269,0.463655952,0.0
,,Bolivia,4.1167736,,1,48.86085,,1994,,4.667,0.43993500999999996,0.0
,,Bolivia,3.86204812,,1,49.737988,,1995,,4.678,0.46369277799999997,0.0
,,Bolivia,3.95569872,,1,49.856293,,1996,,4.361,0.47148857800000005,0.0
,,Bolivia,4.32071492,,1,50.46966,,1997,,4.954,0.5816443,0.0
,,Bolivia,4.764481600000001,,1,52.281162,,1998,,5.029,0.41383110599999995,1.0
,,Bolivia,4.33751724,,1,44.168255,,1999,,0.427,0.58097047,0.0
,,Bolivia,3.2916420000000004,,1,45.597775,,2000,,2.508,0.61639917,0.0
,,Bolivia,3.6883670000000004,,1,45.22782,,2001,,1.684,0.57398796,0.0
,,Bolivia,7.195048,,1,49.35026,,2002,,2.486,0.5931104,1.0
,,Bolivia,6.629619,,1,51.96784,,2003,,2.711,0.31704693,1.0
,,Bolivia,6.8477182,,1,57.464268,,2004,,4.173,0.5500987,1.0
,,Bolivia,6.7135253,,1,67.641945,,2005,,4.421,0.58527935,2.0
,,Bolivia,6.43422,,1,74.53785,,2006,,4.797,0.5666768,2.0
,,Bolivia,6.72049,,1,76.06191,,2007,,4.564,0.5453707,2.0
,,Bolivia,6.72302,,1,82.86702,,2008,,6.148,0.5081608,2.0
,,Bolivia,7.57486,,1,68.627075,,2009,,3.357,0.49222964,1.0
,,Bolivia,6.97379,,1,75.51163,,2010,,4.127,0.47355155,1.0
,,Bolivia,6.45056,,1,82.48039,,2011,,5.204,0.46080953,1.0
,,Bolivia,6.628,,1,84.94876,,2012,,5.122,0.46581927,1.0
,,Bolivia,6.80322,,1,81.23091,,2013,,6.796,0.47589034,1.0
,,Bolivia,7.47813,,1,85.26447,,2014,,5.461,0.47830656,1.0
,,Bolivia,8.14343,,1,67.932846,,2015,,4.857,0.46732494,1.0
,,Bolivia,8.15061,,1,56.401035,,2016,,4.264,0.45244002,1.0
,,Bolivia,8.09724,,1,56.70465,,2017,,4.195,0.44618952,1.0
,,Bolivia,8.01587,,1,57.109966,,2018,,4.224,0.42579758,1.0
,,Bolivia,8.09104,,1,56.39731,,2019,,2.217,0.41644758,1.0
,,Bolivia,8.43711,,1,45.50326,,2020,,-8.738,0.43645486,1.0
,,Bolivia,4.273201800000001,,1,59.018333,,2021,,6.106,0.40913323,1.0
,,Bolivia,4.79153266,3.478,1,46.100438600000004,,2022,,3.478,0.400403632,1.0
,,Bolivia,4.340723668839104,1.8,1,58.83990808646616,,2023,,2.943876376988984,0.4771421039529412,1.0
,,Bolivia,4.340723668839104,1.8,1,58.83990808646616,,2024,,2.943876376988984,0.4771421039529412,1.0
,,Bolivia,4.340723668839104,2.1,1,58.83990808646616,,2025,,2.943876376988984,0.4771421039529412,1.0
,,Bolivia,4.340723668839104,2.2,1,58.83990808646616,,2026,,2.943876376988984,0.4771421039529412,1.0
,,Bolivia,4.340723668839104,2.3,1,58.83990808646616,,2027,,2.943876376988984,0.4771421039529412,1.0
,,Bolivia,4.340723668839104,2.3,1,58.83990808646616,,2028,,2.943876376988984,0.4771421039529412,1.0
,,Brazil,4.547353,,0,20.155407,,1980,,9.19,0.49844341600000003,0.0
,,Brazil,3.4397679999999995,,0,19.632923,,1981,,-4.4,0.5793085,0.0
,,Brazil,2.87775624,,0,16.49117,,1982,,0.596,0.58417106,0.0
,,Brazil,5.5687197,,0,21.900352,,1983,,-3.4,0.5898801,0.0
,,Brazil,5.12634234,,0,23.830074,,1984,,5.307,0.58376044,0.0
,,Brazil,4.671199,,0,20.449766,,1985,,7.901,0.5558679,0.0
,,Brazil,3.8940496,,0,15.860654,,1986,,7.544,0.5846461,0.0
,,Brazil,4.18874954,,0,16.262398,,1987,,3.601,0.5969279,0.0
,,Brazil,4.26794424,,0,17.767244,,1988,,0.264,0.61428356,0.0
,,Brazil,3.73155554,,0,14.390878,,1989,,3.2,0.63295126,0.0
,,Brazil,2.48383424,,0,15.155603,,1990,,-4.168,0.6048727,0.0
,,Brazil,3.4431002399999997,,0,16.592077,,1991,,1.031,0.56890259,0.0
,,Brazil,4.63124624,,0,19.253374,,1992,,-0.467,0.5317296,0.0
,,Brazil,4.445902800000001,,0,19.599321,,1993,,4.665,0.60118824,0.0
,,Brazil,4.445902800000001,,0,18.674759,,1994,,5.334,0.48557161000000004,0.0
,,Brazil,4.56816,,0,16.98446,,1995,,4.417,0.5956972,0.0
,,Brazil,3.03952,,0,15.6355915,,1996,,2.209,0.59888905,0.0
,,Brazil,4.321687539999999,,0,16.57621,,1997,,3.395,0.5979966,0.0
,,Brazil,4.75666,,0,16.438585,,1998,,0.338,0.5960723,0.0
,,Brazil,3.80062,,0,20.982166,,1999,,0.468,0.58991593,0.0
,,Brazil,3.94893,,0,22.639761,,2000,,4.388,0.415854834,0.0
,,Brazil,3.84468,,0,26.936285,,2001,,1.39,0.58413327,0.0
,,Brazil,3.75037,,0,27.618357,,2002,,3.053,0.5811364,0.0
,,Brazil,5.15507596,,0,28.140385,,2003,,1.141,0.5756279,0.0
,,Brazil,3.97448,,0,29.678253,,2004,,5.76,0.5647875,0.0
,,Brazil,4.47908,,0,27.086796,,2005,,3.202,0.563163,0.0
,,Brazil,4.8706,,0,26.0417,,2006,,3.962,0.5564732,0.0
,,Brazil,4.97426,,0,25.292612,,2007,,6.07,0.5492774,0.0
,,Brazil,5.26884,,0,27.25757,,2008,,5.094,0.5404328,0.0
,,Brazil,5.46355,,0,22.105976,,2009,,-0.126,0.5368723,1.0
,,Brazil,5.6488,,0,22.772179,,2010,,7.528,0.4976600080000001,1.0
,,Brazil,5.73741,,0,23.934404,,2011,,3.974,0.5294759,1.0
,,Brazil,5.8551,,0,25.114273,,2012,,1.921,0.53439856,1.0
,,Brazil,5.83885,,0,25.785957,,2013,,3.005,0.5268654,1.0
,,Brazil,5.94848,,0,24.685406,,2014,,0.504,0.5203314,1.0
,,Brazil,6.24106,,0,26.953627,,2015,,-3.546,0.51930827,1.0
,,Brazil,6.31404,,0,24.533682,,2016,,-3.276,0.53342843,1.0
,,Brazil,6.32048,,0,24.319735,,2017,,1.323,0.5333405,1.0
,,Brazil,6.08851,,0,28.876204,,2018,,1.784,0.53870946,1.0
,,Brazil,5.96347,,0,28.890259,,2019,,1.221,0.5348577,1.0
,,Brazil,5.7715,,0,32.890453,,2020,,-3.277,0.4888038,1.0
,,Brazil,3.7670775999999995,,0,39.17612,,2021,,4.989,0.52916694,1.0
,,Brazil,4.218024,2.901,0,60.56455679999999,,2022,,2.901,0.45941015400000007,1.0
,,Brazil,4.340723668839104,3.084,0,58.83990808646616,,2023,,2.943876376988984,0.4771421039529412,1.0
,,Brazil,4.340723668839104,1.507,0,58.83990808646616,,2024,,2.943876376988984,0.4771421039529412,1.0
,,Brazil,4.340723668839104,1.896,0,58.83990808646616,,2025,,2.943876376988984,0.4771421039529412,1.0
,,Brazil,4.340723668839104,1.877,0,58.83990808646616,,2026,,2.943876376988984,0.4771421039529412,1.0
,,Brazil,4.340723668839104,2.015,0,58.83990808646616,,2027,,2.943876376988984,0.4771421039529412,1.0
,,Brazil,4.340723668839104,2.015,0,58.83990808646616,,2028,,2.943876376988984,0.4771421039529412,1.0
,,Canada,6.46289,,1,53.497627,,1980,,2.163,0.392731358,1.0
,,Canada,6.40902,,1,52.278133,,1981,,3.503,0.32966557,1.0
,,Canada,6.49725,,1,46.785583,,1982,,-3.187,0.32932413,1.0
,,Canada,6.85547,,1,46.889736,,1983,,2.601,0.55502685,0.0
,,Canada,6.61841,,1,52.675434,,1984,,5.908,0.33520237,1.0
,,Canada,6.18943,,1,53.049038,,1985,,4.737,0.33176625,1.0
,,Canada,6.02059,,1,53.28573,,1986,,2.145,0.31680998,1.0
,,Canada,6.29828,,1,51.080734,,1987,,4.073,0.31655663,1.0
,,Canada,6.15023,,1,51.570866,,1988,,4.41,0.31201127,1.0
,,Canada,6.07407,,1,50.257687,,1989,,2.317,0.3101912,1.0
,,Canada,5.96922,,1,50.17511,,1990,,0.165,0.3137178,1.0
,,Canada,6.85952,,1,49.40086,,1991,,-2.086,0.31950226,1.0
,,Canada,6.74663,,1,52.916054,,1992,,0.9,0.31567687,1.0
,,Canada,7.67835,,1,58.44082,,1993,,2.661,0.31682763,1.0
,,Canada,6.6583,,1,64.59259,,1994,,4.494,0.31308895,1.0
,,Canada,6.30477,,1,69.28236,,1995,,2.694,0.31513026,1.0
,,Canada,4.026806,,1,70.490524,,1996,,1.619,0.32768053,1.0
,,Canada,4.6287838,,1,74.33661,,1997,,4.28,0.33116943,1.0
,,Canada,5.49377,,1,78.081184,,1998,,3.896,0.33217245,1.0
,,Canada,5.5308,,1,80.11503,,1999,,5.163,0.33060935,1.0
,,Canada,5.42332,,1,82.76536,,2000,,5.178,0.33418295,1.0
,,Canada,4.95303,,1,78.344215,,2001,,1.79,0.33554783,1.0
,,Canada,4.99308,,1,75.70703,,2002,,3.018,0.3356031,1.0
,,Canada,4.115924,,1,69.840096,,2003,,1.802,0.33809465,1.0
,,Canada,4.09196434,,1,70.19242,,2004,,3.087,0.33776483,1.0
,,Canada,4.76588,,1,69.75913,,2005,,3.204,0.33621806,1.0
,,Canada,5.04393962,,1,68.05216,,2006,,2.634,0.3409054,1.0
,,Canada,4.76641,,1,66.28342,,2007,,2.072,0.33841008,1.0
,,Canada,4.62612,,1,67.023605,,2008,,1.004,0.33930567,1.0
,,Canada,4.84058,,1,58.474392,,2009,,-2.926,0.33952153,1.0
,,Canada,5.35637,,1,60.208122,,2010,,3.09,0.33592603,1.0
,,Canada,5.26205,,1,62.498737,,2011,,3.146,0.32657078,1.0
,,Canada,4.6925874,,1,62.59555,,2012,,1.761,0.33539012,1.0
,,Canada,4.58901,,1,62.231075,,2013,,2.329,0.3379898,1.0
,,Canada,4.84359,,1,64.37866,,2014,,2.87,0.33157605,1.0
,,Canada,4.73938,,1,66.1649,,2015,,0.659,0.33746484,1.0
,,Canada,4.81642,,1,65.363686,,2016,,1.001,0.32701823,1.0
,,Canada,4.95997,,1,65.10106,,2017,,3.04,0.33308205,1.0
,,Canada,4.88898,,1,66.447716,,2018,,2.777,0.3250927,1.0
,,Canada,4.77293,,1,65.41236,,2019,,1.888,0.31749648,1.0
,,Canada,4.88795,,1,60.78253,,2020,,-5.074,0.433427396,1.0
,,Canada,4.594006,,1,61.37328,,2021,,5.012,0.443535444,1.0
,,Canada,4.1395717,3.438,1,36.7677838,,2022,,3.438,0.44596412399999996,1.0
,,Canada,4.340723668839104,1.292,1,58.83990808646616,,2023,,2.943876376988984,0.4771421039529412,1.0
,,Canada,4.340723668839104,1.608,1,58.83990808646616,,2024,,2.943876376988984,0.4771421039529412,1.0
,,Canada,4.340723668839104,2.378,1,58.83990808646616,,2025,,2.943876376988984,0.4771421039529412,1.0
,,Canada,4.340723668839104,1.782,1,58.83990808646616,,2026,,2.943876376988984,0.4771421039529412,1.0
,,Canada,4.340723668839104,1.671,1,58.83990808646616,,2027,,2.943876376988984,0.4771421039529412,1.0
,,Canada,4.340723668839104,1.662,1,58.83990808646616,,2028,,2.943876376988984,0.4771421039529412,1.0
,,Chile,4.22,,0,48.12003,,1980,,7.945,0.506989818,0.0
,,Chile,4.9143,,0,41.759415,,1981,,6.212,0.5136186680000001,0.0
,,Chile,4.627742,,0,39.86521,,1982,,-13.588,0.455827356,0.0
,,Chile,5.231094000000001,,0,44.820034,,1983,,-2.802,0.42963133400000003,0.0
,,Chile,3.9164796,,0,47.261803,,1984,,5.886,0.4550273880000001,0.0
,,Chile,5.1542316,,0,50.583824,,1985,,1.968,0.4776976680000001,0.0
,,Chile,4.6846318,,0,52.05371,,1986,,5.596,0.43637419800000005,0.0
,,Chile,2.82329,,0,54.193035,,1987,,6.581,0.5621016,0.0
,,Chile,3.7515100000000006,,0,58.45454,,1988,,7.288,0.45671033000000005,0.0
,,Chile,3.290464,,0,62.972923,,1989,,10.605,0.483499886,0.0
,,Chile,2.25016,,0,61.74569,,1990,,3.671,0.572491,0.0
,,Chile,2.8995668799999996,,0,58.094296,,1991,,7.804,0.46430887400000004,0.0
,,Chile,3.184518,,0,56.25405,,1992,,11.167,0.5481449,0.0
,,Chile,2.38372,,0,53.609066,,1993,,6.589,0.514278958,0.0
,,Chile,2.51182,,0,53.215027,,1994,,5.03,0.56433594,0.0
,,Chile,2.5647,,0,54.96715,,1995,,8.933,0.48499796,0.0
,,Chile,2.77721,,0,53.92075,,1996,,4.985,0.5487368,0.0
,,Chile,2.98517,,0,54.099297,,1997,,7.392,0.48026855,0.0
,,Chile,3.32313,,0,53.836178,,1998,,4.181,0.55522066,0.0
,,Chile,3.70839,,0,54.69561,,1999,,-0.274,0.476121852,0.0
,,Chile,3.75707,,0,58.71192,,2000,,4.972,0.5277201,0.0
,,Chile,4.02054434,,0,62.144768,,2001,,3.154,0.434561278,1.0
,,Chile,4.04881,,0,62.483852,,2002,,3.203,0.42678997800000007,1.0
,,Chile,3.91869,,0,65.69342,,2003,,4.723,0.51489866,2.0
,,Chile,3.54307,,0,69.88936,,2004,,6.674,0.499325346,2.0
,,Chile,3.28017,,0,72.06253,,2005,,5.837,0.45598680599999997,2.0
,,Chile,3.04015,,0,73.71163,,2006,,6.05,0.47294816,2.0
,,Chile,3.23316,,0,76.97703,,2007,,5.168,0.502169082,2.0
,,Chile,3.7919,,0,80.67663,,2008,,3.789,0.489569906,2.0
,,Chile,4.25476,,0,66.68603,,2009,,-1.118,0.4699122,1.0
,,Chile,4.18954,,0,69.71768,,2010,,5.852,0.496860528,2.0
,,Chile,4.06173,,0,72.48164,,2011,,6.224,0.4604835,1.0
,,Chile,4.541704,,0,68.15614,,2012,,6.155,0.50202504,2.0
,,Chile,4.54814,,0,65.14329,,2013,,3.309,0.45831105,1.0
,,Chile,4.75168,,0,65.63463,,2014,,1.793,0.361522806,1.0
,,Chile,4.9039,,0,59.34911,,2015,,2.152,0.44371328,1.0
,,Chile,5.36647,,0,56.05786,,2016,,1.753,0.459624242,1.0
,,Chile,5.43279,,0,56.026157,,2017,,1.358,0.4444103,1.0
,,Chile,5.47306,,0,58.17705,,2018,,3.99,0.475725132,1.0
,,Chile,5.61997,,0,57.527973,,2019,,0.743,0.459879316,1.0
,,Chile,5.62514,,0,58.504158,,2020,,-6.145,0.4492094,1.0
,,Chile,3.290464,,0,64.432236,,2021,,11.737,0.483499886,2.0
,,Chile,5.6049936,2.44,0,51.7155896,,2022,,2.44,0.499586252,1.0
,,Chile,4.340723668839104,-0.532,0,58.83990808646616,,2023,,2.943876376988984,0.4771421039529412,1.0
,,Chile,4.340723668839104,1.608,0,58.83990808646616,,2024,,2.943876376988984,0.4771421039529412,1.0
,,Chile,4.340723668839104,2.293,0,58.83990808646616,,2025,,2.943876376988984,0.4771421039529412,1.0
,,Chile,4.340723668839104,2.366,0,58.83990808646616,,2026,,2.943876376988984,0.4771421039529412,1.0
,,Chile,4.340723668839104,2.423,0,58.83990808646616,,2027,,2.943876376988984,0.4771421039529412,1.0
,,Chile,4.340723668839104,2.44,0,58.83990808646616,,2028,,2.943876376988984,0.4771421039529412,1.0
,,Colombia,1.72912,,0,31.814987,,1980,,4.429,0.5111286780000001,0.0
,,Colombia,2.59724,,0,27.269384,,1981,,2.277,0.55174474,0.0
,,Colombia,4.62582424,,0,26.103773,,1982,,0.948,0.4792406680000001,0.0
,,Colombia,6.1565876600000005,,0,23.699821,,1983,,1.574,0.479516544,0.0
,,Colombia,3.00429,,0,24.34875,,1984,,3.351,0.44396262000000003,0.0
,,Colombia,2.71527,,0,26.333101,,1985,,3.107,0.5111516,0.0
,,Colombia,4.2524216,,0,30.830635,,1986,,5.824,0.522306496,0.0
,,Colombia,4.2524216,,0,29.865551,,1987,,5.369,0.5039901880000001,0.0
,,Colombia,4.02532534,,0,30.142801,,1988,,4.064,0.48683625399999997,0.0
